id,text,label,Translated
2151,அடே முட்டாள் நாயே ஈழத்தில் தமிழர் பகுதிகளில் இன்றும் தமிழர்கள்தான் ஆதிக்கம்.,0,Tamils ​​are still dominated by the Tamils ​​in Eelam.
6973,பட்டங்கள் ஆள்வதும் சட்டங்கள் செய்வதும்.....,0,Degrees and laws .....
5377,Yan da Tamil workers interview Ila .....potta,0,Yan and Tamil Workers Interview es ..... Potta
5786,Tamilnadu is for Unity Peace & Prosperity,0,Tamilnadu is for Unity Peace & Prosperity
97,"மன்னிக்கவும் சகோதரரே, நீங்கள் கொஞ்சம் தவறாக வழிநடத்திவிட்டீர்கள்.மும்பையிலும் டெல்லியிலும் மற்ற மாநிலங்களிலும் என் தமிழ் சகோதரர்களும் நல்ல நிலையில் வேலை செய்கிறார்கள், இது உலக விதி, இது வடக்கு, தெற்கு என்பது முக்கியமில்லை, நாங்கள் இந்திய சகோதரர்கள். நீங்கள் செல்லலாம். தமிழ்நாட்டைச் சேர்ந்த மதன் கவுரி யூடியூப் சேனலைப் பார்த்து நல்ல வீடியோக்களை உருவாக்குங்கள்
",0,"Sorry, brothers, you have been a little wrong. My Tamil brothers work in Mumbai, Delhi and other states. You can go. Madan Gauri from Tamil Nadu look at the YouTube channel and make good videos"
378,Yes u r right.. I got hindi and telugu ads...I don't know why even youtube is not understanding about the geographies..,0,Yes u r right.. I got hindi and telugu ads...I don't know why even youtube is not understanding about the geographies..
3718,டேய் மூடிட்டு உன் மாநிலத்திற்கு போய் உன் குடும்பத்தோட வாழடா இங்கு எங்க சோத்துல எதுக்குடn பங்குபோடுற நாயே,1,Dai close to your state and live with your family here
7340,தமிழக அமைச்சர்  கைது - தமிழகத்தைப் பார்த்து நாடே முகம் சுளிக்கிறது. அதற்கு என்ன செய்யப் போகிறீர்கள் ? வடகலை தென்கலை விவகாரம் சன்டிவிக்கு தேவையில்லாத விவரம்.,0,Tamil Nadu Minister arrests - Tamil Nadu face What are you going to do for it? Vadakkalai Thenkalai issue is unnecessary for Santivi.
356,"Bro please pinned my comment...
Naan sourstra than bro but naanga ipo varala tamilnadu ku arasar atchi kalathula vanthom apo tamil makkal adaikalam kuduthanga ipo Inga irukura sourashtra eilarum tamilargal ahavae maritom...but neenga sonna martieras ipo irukura vadakans mathri sourashtra ila bro so please don't compare.. many different iruku ipo irukura vadakans Kum sourashtra Kum neenga sourashtra people irukura place la oru vlog pnuga...tamil makkal valura place ku pogura mathri than irukum...naanga irukura placeum suthama than irukum ipo varura vadakans mathri irukathu bro..😊",0,"Bro Please Pinned My Comment ...
Naan sournstra than bro But naanga ipo varala tamilnadu ku arasar atchi kalathula vanthom apo tamil makkal adaikalam kuduthanga ipo inga irukura sourashtra eralarum tamaritom ... Martieras ipo irukura vadakans mathri sourashtra ila bro please don't compact .. Vlog Pnuga ... Tamil Makkal Valura Place Ku Pogura Mathri Than Irukum ... Naanga Irukura Placeum"
6159,"​ @kalphanalogu2151  அதனால் என்ன  அனைவரும் இறைவனை வழிபடலாமே
அது உங்களுக்குத் தானேப்  பெருமை.",0,"@Kalphanalogu2151 So what everyone can worship the Lord
It is proud of you."
2192,Evangaa eppadi vaaldhanugaa  Thiru pasagaa chain adichu evanga kitta thana low  Rate la vikkirangaa 🙄,0,Evangaa Eppadi Vaaldhanuga
6824,"அகமுடையார்... மிக சரியாக சொல்கிறாரார்...தஞ்சாவூர் அகமுடையார், தேவர் பட்டம்.மதுரை.ராமநாதபுரம், சேர்வை, ஆற்காடு சென்னை முதலியார், துளுவ வெள்ளாளர் எல்லோரும் ஒரே இனம் தான். சார்.ஆதிநாராயணன் சொல்வது சரிதான்",0,"Thanjavur Akamudar, Thevar Pattu.Madurai.Ramanathapuram, Seriva, Arcot Chennai Mudaliar, Tuluwa Veliyar are all the same race. Sir Adinarayanan is right"
5620,தமிழருக்கு இந்தமாதிரி பாதுகாப்பு கொடுக்காத நாய்களுக்கு.. வடமணிலத்தவருக்கு பாதுகாப்பு கொடுக்கிறீங்க.. மானங்கெட்ட..,1,For dogs who do not give this kind of protection ..
5563,Respect those who works... If u people still wanted to divide and rule call back everyone from the oversees... Being from Tamil Nadu i have been to many parts of India and even in the world.. people respected the talents and hardworks irrespective of the place we belongs... Hope many are educated ... We guys from Tamil Nadu are reluctant to work... Plz go and check in 150 dys work.. people r sleeping and earning in our Tamil nadu ..,1,Respect those who works... If u people still wanted to divide and rule call back everyone from the oversees... Being from Tamil Nadu i have been to many parts of India and even in the world.. people respected the talents and hardworks irrespective of the place we belongs... Hope many are educated ... We guys from Tamil Nadu are reluctant to work... Plz go and check in 150 dys work.. people r sleeping and earning in our Tamil nadu ..
4157,"சீமானின் பேச்சு சிரிக்க சிந்திக்கக்கூடியது....,கடின உழைப்பாளி....,தொண்டர்களின் சீருடை அருமை....நாம் தமிழராவோம்....பின் தனித் தனித்தமிழ் நாடு காண்போம்....ஒற்றுமை ஓங்குக...",0,"Seeman's speech is a smiling thought ...., hard worker ...., the uniform of the volunteers ..."
4159,தமிழ் இனமே இது ஆரம்பம் விழித்துக் கொள்வோம் தயவு செய்து புரிந்து கொள்ளுங்கள்,0,This is the beginning of the Tamil community please understand
2885,nee yenna da vadakans ku sombu adikura 😂,1,nee yenna da vadakans ku sombu adikura 😂
5076,ராவணனுக்கு உத்திர பிரதேஷ மாநிலம் பிர்சாக்ல உள்ளதை விட பெரிய கோவில் எழுப்ப வேண்டும்,0,Ravana has to build a larger temple than Birzakla
3691,ஆந்திராவில் தமிழ் மக்களை அடிக்கும்போது எங்க போனீங்க வயிற்றுக்கு உணவு தான்,0,"When you hit the Tamil people in Andhra Pradesh, we go to the stomach"
6093, @vetrivel-   nega Vita Naga Vida mudiyuma unga velai yaa paru ga .,1,@vetrivel- Nega vita naga vida mudiyuma unga velai yaa paru ga.
3714,"இதற்கு முடிவு வடமாநிலத்தவர்களுக்கு ஆதார் அட்டை, குடும்ப அட்டை, வாக்கு உரிமை வழங்க கூடாது.",0,"The conclusion should not be given to the Northern Territory Aadhaar card, family card and voting rights."
241,"Hi anna, sugumar ennuda name , na ooty la irukey, inga tea estate, tea factory, construction wrk la neraya vadakans irukanga....",0,"Hi Anna, Sugumar ennuda name, na ooty la irukey, inga tea estate, tea factory, construction wrk la neraya vadakans irukanga ...."
1513,இந்த கால இளைஞர்கள்  சரக்கு அடிக்க ரெடி. ஒற்றுமை யா இருந்து ஊரகாக்க  வேண்டும் .வடக்கனஅவனுகள பார்த்து கூட தூருந்த வேண்டும். இல்லைனா இருக்க இடம் இருக்காது.வீடு கொடுப்பவனை செறுப்புல அடிக்க வேண்டும்,1,Ready to hit the youth of this period. Unity should be made from ya. There is no place to be there.
5383,Nayae avan Holy Festival ukku poran,1,Nayae avan holy festival ukku poran
461,"I am working on Delhi. Here in Inderpuri, Akshartham etc.  morethan 2 lakh tamil people's living. Mostly from Salem. It's common. If you send all northies back to their state, who will work here. See they even managing to live in such like worst place in TN. We not ready to do that. You can find Tamils in Palakad, Begaluru, Hyderabad, Mumbai, Surat, Delhi etc. Like morethan 1 crore tamil people working across India. That's the fact.",0,"I am working on Delhi. Here in Inderpuri, Akshartham etc.  morethan 2 lakh tamil people's living. Mostly from Salem. It's common. If you send all northies back to their state, who will work here. See they even managing to live in such like worst place in TN. We not ready to do that. You can find Tamils in Palakad, Begaluru, Hyderabad, Mumbai, Surat, Delhi etc. Like morethan 1 crore tamil people working across India. That's the fact."
6142,"வேற்று மதத்தை சேர்ந்தவர்கள் கோவிலுக்கு போக கூடாது முதலில்.  மதம் மாரிய மொல்லமாரியாக இருக்கும் நபர்கள் இந்துவுக்கு கிடைக்கும் சலுகைகளை அனுபவிக்க கூடாது அதற்கு பதில் விபச்சாரம் செய்யலாம். 
கிருத்தவ மதற்கு போகும் நபர்கள் அந்த வீடியோவில் தெரிகின்றது.  அந்த பெண் இறைதூதரை பார்க்க போனால்  அருகில் விடுவது கிடையாது கவுண்டர் மட்டும் அருகில் விடுகிறார்கள்  என்று சொல்லும் போதே தெரிகின்றது.",1,"First of all should not go to the temple.  Persons who are Religion Maria Mollamari should not enjoy the privileges of the Hindu. 
People who go to Christianity are visible in the video.  When the woman goes to see the angel, it is not near the counter."
6363,"ஏல..! நீ போல காமெடி பீஸ்... ""ஏரும் போரும்"" எம் குலத்தொழில்.... 🌾🗡️💪",0,"Auction ..! Comedy Piece like you ... ""Large War"""
3065,அப்புறம் எதற்கு தனி தனி நாடு ? எல்லோரும் மனிதர்கள்தானே ?,0,What is a separate country? Everyone is human?
2329,இனி புலிகளின் கையில் தமிழ்நாடு வாழ்க தமிழ் நாம் தமிழர்,1,Tamil Nadu lives in the hands of the LTTE
4312," @srp5285  நாயே நான் எதுக்குடா பாகிஸ்தான் போகனும் அப்படி அவசியம்னா நீ போடா பன்னி,இந்தியா  என் நாடு எங்களோட சதவிகிதத்துக்கு மேல சுதந்திரத்துக்காக பாடுபட்டு எங்க முன்னோர்கள் உயிரைக் கொடுத்து வாங்கின சுதந்திரத்துக்கு எங்களுக்கும் பங்கு இருக்கு,உன்னைய மாதிரி வெள்ளைக்காரன் சூ வ நக்கிப் பிழைத்த சாவர்க்கர் வாரிசுகளுக்கு இதெல்லாம் தெரியாது டா நாயே",1,@srp5285 Nayyyyyyyyyyyyyyyyyyyyyyyyyyyy
6484,தோட்டி என்றால் சக்கிலியனின் பிரவு.,0,Toti means Sacquilian's brow.
2075,இனவாத அரசியல் நீங்கள் செய்வது தான் அவனை இதுபோல பேச வைக்குது பாஜக பிறமத மக்கள் நிம்மதியாக வாழ கூடாது நாம் தமிழர் பிறமொழி மக்கள் நிம்மதியாக வாழ கூடாது,0,The racist politics are what you do to speak like this. The BJP should not live in peace.
3537,திரும்பி வரும்போது இந்த நியூஸ் காரர்கள் இப்ப ஏன் வந்தீங்க கேக்கனும்,1,"When you come back, why do these news cars come now"
1909,தமிழ் இளைஞர்கள் சிறு சிறு குழுக்களாக அமைத்து அவர்களுக்கும் சீட்டு போட்டு,0,Tamil youth set into small groups
3013, @Real_Xavier  dai paithiyom ne eligible tha athuku apply panna maddum tha mudium apdiye vaayla thooki vachita matanga 😂😂😂 engalukum antha mairula therium gree card holder or marriage American women or men   less then 5 years ku work pannanum athuku aprom ne apply pannanum avangala paathu approval kodutha tha citizenship kidaikum vantaru puduingi maari,1,@Real_xavier dai paithiyom ne eligible tha athuku apply panna muddum tha mudiye vaayla thoooki matanga Less then 5 Years Ku Work Pannanum Athuku Athuku Aprom Apply Pannanum Avangala Paathu Approval kodutha
6297,Which stone edict talk about pallar is mallar,0,Which stone edict talk about pallar is mallar
2778,"Pavam bro, we shouldn't descriminate them.. partially agree with thier habits, but avanum olachu dan sabarikiran.. see their innocent faces, pollapu kaga sondha ooru vitu adutha ooruku poravanu lam romba kashtam.. video content is gud, unless you hurt their sentiments. My best wishes ❤️",0,"Pavam Bro, We Shouldn't Descriminate Them .. Partially Avree with Habits, But Air Avanum Olchu Dan Sabarikiran .. See the Innocent Face Romba Kashtam .. Video content is gud, unlden you hurt their sents. My best wishes ❤️"
3214,நீர் வளம் நிலவளம் ஏராளமாக உள்ள கங்கை பகுதியில் வாழும் இவர்களுக்கு கல்வி அறிவு குடும்ப கட்டுப்பாடு பற்றிய விழிப்புணர்வு கிடையாது. சட்டம் ஒழுங்கு தர்மம் மனசாட்சி எதைப் பற்றியும் கவலை இல்லை.  எளிதில் வன்முறையில் இறங்கும் மனநிலை  அதனால் இவர்களை தமிழர்கள் எளிதாக கடந்து போக முடியாது. கும்பல் கும்பலாக இவர்களை பார்க்கும் போது அச்சத்தை தருகிறது,0,"Those who live in the Ganges, where the water resources are abundant, have no awareness of family control. Law and order charity is not concerned about anything.  Tamils ​​cannot easily pass them. The gang is a gang of fear when they see them"
6500, @vellalarvamsam8039  எங்களை எதிர் தாத்தா உனக்கு விளம்பரம் கிடைக்குமா,0,@vellalarvamsam8039 Can you get ad on the opposite grandfather
301,"1st random ma Chennai la BPO company poi parunga tele calling job la kuda Telugu Kannada edukkuranga tamil English pesura candidate ku salary 10k but other language pesuravangalukku above 18k .. ok accept pannurom engalukku others language theriyathu but naanga seira work tha avanga pannuraga language therinja reason kaga salary hike kodukkuranga TN government please other language compulsory nu school la new va rule podunga ila na chennai-la irukkurathu romba kashtam pa makkaley.....😭😭😭
Telugu Kannada karanga athigama Inga Chennai kulla vanthutanga pa so avangalukku avanga bashaila la products la sale pannanum atha tele calling job la Inga pola native language pesuravangala edukkuranga...Inga namma ellarum innum Hindi pesuravangala mattum tha paakkurom ana silent ta Telugu and kanna people la vanthutanga nu yaarla accept pannuringalo avanga intha msg ku reply pannunga pa please appotha Naa sollurathu thappa ilaiyanu enakku oru clarity kidaikkum .. Naa yaraiyum varathinga nu solla la unga State la naanga vantha neenga accept pannuveengala atha one time think pannunga 1st unga State la poi unga cm kitta la solli ungalukku angaiyea job thedikkonga please...
Ethachum thappa solli iruntha sorry...",1,"1st Random ma Chennai la BPO Company Poi Parunga Tele Calling Job Kuda Telugu Kannada Edukkuranga Tamil English Pesura Candidate Ku Salary 10k But Other Language Pesuravangalukku Engalukku others language ila na chennai-la irukkurathu romba kashtam pa makkaley ..... 😭😭😭
Telugu kannada karanga athigama inga chennai kulla vanthutanga pa so avangalukku avanga bashaila la products Edukkuranga ... INGA NAMMA ELLARUM INNUM hindi pesuravangala mattum tha paakkurom ana silent ta telugu and kanna people la vanthutanga nu Please appotha naa sollurathu thappa ilaiyanu enakku oru clarity kidaikkum .. naa yaraiyum varathinga nu solla la la u unga state Unga state la poi unga cm kitta la solli ungaiyea job thedikkonga please ...
Ethachum thappa solli iruntha sorry ..."
1590,Naan bike taxi ottraen customer oruthan indhi karan thamil pesuna avan different languages pesuringa sollaran yentha solla,0,Naan bike taxi otraen customer oruthan indi thamil pesuna avan different languages ​​Pesuringa Sollaran Yenha ​​Solla
4524,People are good but politicians not controlling hindi population sending them all over India to make Indian union as Hindia others has to live motherless homeless jobless Hindi people undequalified but placed in central government jobs stte government jobs black money other language religious people work like slaves,0,People are good but politicians not controlling hindi population sending them all over India to make Indian union as Hindia others has to live motherless homeless jobless Hindi people undequalified but placed in central government jobs stte government jobs black money other language religious people work like slaves
2673,Vadakan ku mani ata orutan vandutan da,1,VADAKAN KU ASI ATO ORUTAN SALE DA
2644,Thamiz aluinga thanda mukiyama enemey thamiz aluingaluke,1,Thamiz aluinga tanda mukiyama enemey thamiz aluingaluke
1447,வட இந்தியனை யாரு தமிழகத்திற்கு வரவழைத்தார் அவர்களை கண்டறிந்து நடவடிக்கை எடுத்து அவர்களை இந்த நாட்டைவிட்டு வெளியேற்ற அரசு நடவடிக்கை எடுக்க வேண்டும்,1,The Government of North Indian should take action to find them and take action to evict them from this country.
2741,இந்த வீடியோ விற்காக நான் இந்த சேனலை ரிப்போர்ட் செய்யப்போகிறேன்,0,I'm going to report this channel for this video
3251,Tamizhan tamizhanuku help pannanum andha mindset eh illa adhan. Government ku ellam theriyudhu but onnum panna matengiranga. Endha oorlandhum inga vandhu government exam ezhudhalama🤡🤦‍♀️ nalla irukku sattam,0,Tamizhan tamizhanuku help pannanum andha mindset eh illa adhan. Government ku ellam theriyudhu But onnum panna matengiranga. Endha oorlandhum inga vandhu government exam ezhudhalama🤡🤦 nalla irukku sattam
1737,உலகம் பூராவும் தமிழர்கள் அந்த அந்த நாட்டில் இருந்து துரத்தினால் நாம் என்னாவது.நாம் முன்னேறி விட்டோம் அதனால் வெளிமாநிலத்தவர் நமது மாநிலத்தில் வந்து கூலி வேலை மற்றும் சில வேலைகளை செய்கிறார்கள்.நமது நாட்டுக் கோட்டை செட்டியார்கள் செய்த வட்டி தொழிலை மார்வாடிகள் பிடித்துக் கொண்டார்கள்.இப்ப பீகார் இளைஞர்கள் இல்லை என்றால் கூலி வேலைக்கு ஆட்கள் இல்லை.,0,All the Tamils ​​all over the world chased away from that country. We have progressed. So we have progressed in our state. The Marwadis have caught the interest of our country fortresses.
581,Many Food Vlogs are there in You Tube But You Doing Great Videos,0,Many Food Vlogs are there in You Tube But You Doing Great Videos
3018,இல்லன்னு சொல்றீங்களா??? தமிழனுக்கு தமிழன் தான் எதிரி🙄,1,Do you say Illan ??? Tamil is the enemy of Tamil
3526,ithu yallathukkum kaaranam  m.k.istalin sanghi,1,ithu yalthukkum kaaranam m.k.istalin Sanghi
6756,௮ய்யோ சாமி இந்த ஆளு தொல்லை தாங்க முடியலைடா ஒரு ௭லவும் தெரியலை வரலாறே தெரியலை படிச்சு இருந்தா தெரியும் இந்தா ஆளு யாரோ சொல்லி வச்சு பேசுறதே வேலை ௮துதான் ௨ண்மை 10 நூற்றாண்டின் பதிவேட்டில் இவுங்க வரவே இல்லை மருது சகதோரர்கள் வந்த பாறகே இவர்கள் பதிவு வந்ததே,0,ிய Yo Sami can not bear this governor.
1926,போங்கடா போக்த்தா புன்......நாம் டுமில் கட்சி ஒரு யூடியூப்  கட்சி அதுக்கு ஏன்டா இந்த பில்டப் புன்....களா,0,Bongada Bodhatha Bun ...... We are a YouTube party for the party.
1869,தமிழ்நாடு பெயரிலே நாடு இருக்க தமிழன்டா,0,Tamil Nadu
961,என்றென்றால் எனது ஆச்சாரி சமூதாயம் வெவ்வேறு கூலி வேலைக்கு சென்றுவிட்டார்கள் அதை நினைக்கும்போது கண்களில் ரத்த கண்ணீர் வருகிறது அண்ணா,1,My Acharya community has gone to work in different wages.
2744,Another few years Tamil nadu becomes souuth Bihar. BJP plan ithu. BJ P atchiku vanthidum. Pinna Tamilan vadakanku adimaithan. Jay BJP,1,Another Few Years Tamil Nadu Becomes Souuth Bihar. BJP Plan Ithu. Bj p atchiku vanthidum. Pinna Tamilan Vadakanku Adimaithan. Jay BJP
6122,braamin  அல்லாத அனைவரும் சூத்திரர்களே,1,All non -braamin are sutras
5841,Yenda punda kommala thimiru pundaiya pesura na anga irunthana ne  sedhuruvada,1,Yenda punda kommala thimiru pundaiya pesura na anga irunthana ne sedhuruvada
6620, @user-pm3ol6oc9z  பிரமாணார்க்கு வப்பாட்டி மகன் நி பேச கூடாது,1,@USER-PM3OL6OC9Z Vapatti son should not speak
7860,பிராமணர்கள்  அனைவருமே தவறானவர்கள் என்பதல்ல சனாதனத்தை ஏற்பவர்கள் பார்ப்பனீயத்தை ஆதரிப்பவர்கள் அவர்களை தான் எதிர்க்கிறோம்.,0,Not all Brahmins are wrong.
4866,"தாரவி, அசாம், நம்ம ஆளுக 10லச்சம் பேர் வெளிய இருகாங்க own business well settle north indians kku work kudukranga",0,"Taravi, Assam, Our Governance Own Business Well"
3773,செய்திகள் உண்மையாக இருந்தால் வருத்தம்.ஆனால் அவர்களுக்கு இங்கு இடம் இல்லை.வந்த வழியே திரும்பி போகட்டும்.யார்😭😭😭,0,"If the news is true, it is sad. But they have no place here. Let's go back."
7793,போடா முட்டாள் பயலே. நீ பாவத்திற்கு மேல் பாவம் செய்வதற்கு ஒருத்தனை பலிக்கடை ஆக்கிவிட்டியே. உனது பாவங்களுக்கு நீயேதான் பரிகாரம் தேடி ஆக வேண்டும் மீண்டும் பிறந்து பிறந்து பாவத்தை கழுவ வேண்டும் ஒழிய        மற்றொருவன் உன் பாவத்தை கழுவ வேண்டும் என்பது நீ உன் பாவங்களிலிருந்து ஓடி ஒளியும் ஒரு ஈனப்பிறவி என்று அர்த்தம்.,0,Boda stupid. You are a sacrifice to sin over sin. You have to seek the sins of your sins. You have to be born again and wash your sin.
2448,இவனுங்க ஊர்ல விலைவாசி கம்மி அதான் இவனுங்க கம்மியா ரூபா வாங்குறானுங்க.நம்ம ஊர்ல விலைவாசி உயர்வு.என்ன கொடும😵😵😵😵,1,Ivanunga Urla Prices Kammi Adan
1528,This is india.. It's not Tamil people.. Kerala people or north Indian people... As Indian we have right to live in any part of India... It's not  anybodies fathers property.. We are Indians,0,This is india.. It's not Tamil people.. Kerala people or north Indian people... As Indian we have right to live in any part of India... It's not  anybodies fathers property.. We are Indians
4655,Munnadi yavathu mitha state la  TN people ku mariyathai illama irundhuchu . Ana ippo tamilnadu la Tn people ku mariyathai illa .,1,Munnadi yavathu mitha state la tn people ku mariyathai illama irundhuchu. Ana ippo tamilnadu la tn people ku mariyathai illa.
3050, @TheTopDawg97  idiot don't inflammatory speech against to anyone. Chennai en chippa irrutha veetula kadhva odachu avunga adichupotu thiruditu poitangada idot,0,@Thetopdawg97 Idiot Don't Inflammatory Speech Against To Anyone. Chennai en chippa irrutha veetula kadhva odachu avunga adichupotu thiruditu poitangada idot
504,Ava avan kashtam avanku... Enda adichtu savureenga,0,Ava avan kashtam avanku ... enda adichtu savureenga
1550,"Avanukku arasiyal pese rights ille nu solla ivanga yaaru..! Kadai ye avan yeduthukuran na unakku vyabarum panna theriyala :/ Veena ponavanga...
Avaan panra yean na Tamil aalungala velaiku vacha Rombo prechana panranga.! Namma olunga treat panna kooda kaasu kudutha odanaya oorukku poiruvanga aprom kupta vara matanga, vada natu Karan vantha 1 ille 2 varuvsham amaithiya iruppan..! Yen nerungia nanban hotel vachi irukku first Tamil karangala thaan vachan.!! Aprom avang avlo prechana pananga..! Yellathukum... vada naatu Karan vantha mudiyum Inna varaikum nandri ya irukanunga",0,"Avanukku arasiyal pese rights ille nu solla vanga yaaru ..! Kadai Ye Avan Yeduthukuran na unakku vyabarum panna theriyala:/ veena ponavanga ...
Avalungala velaiku vacha rombo preachana panranga Namma olunga treat panna kooda kaasu kudutha odanaya oorukku poiruvanga aprom kupta vara matanga, vada natu karan vantha 1 ille 2 varvsham amaithiya iruppan ..! Yen Nerungia Nanban Hotel Vachi irukku First Tamil Karangala Thaan Vachan. !! Aprom Avang Avlo Prechana Pananga ..! Yeellathukum ... vada naatu karan vantha mudiyum inna varaikum nandri ya irukanunga"
1774,அடா பாவி 3 வர்ஷம் முன்னாடி  வந்த வீடியோ வ போட்டு தம்பிங்கனு போட்டு இருக்க எந்த கட்சி கொடிவும் இல்லனா ஒடனே தம்பிங்க தான் உனக்கு 😒ரோசம் உள்ள மக்கள் இருக்கிறர்கள்,0,Ada Pavi 3 Vaikkam Video Video
3697,நம்ம ஆளுங்க அவங்க ஏரியா வுக்கு போன பாதுகாப்பா இருக்க விடுவார்களா.... இத்தனை பேர் தமிழ்நாடுக்கு வந்து கொண்டே இருந்த இங்கு நிறைய தவறுகள் ( திருடவும் மற்றும் பெண்கள் பாதுகாப்பு) சீர்குலைய வாய்ப்பு இருக்கும் அல்லவா...... நாங்க தமிழ்ல சொன்னால் அல்லது திட்டன அவனுங்களுக்கு புரியல... அவனுக்கு எங்கள பார்த்து பாட்டு பாடியும்... கேலி பண்ணாலும் எங்களுக்கு புரியல..... இவனுங்க இங்கு வந்து நாங்க தமிழ் மறந்து பையா... கியா குவா னு நம்ம எல்லாரும் ஹிந்தி பேசிடுவோம் போல........,1,There will be a lot of mistakes (steal and women's safety) in here.
1732,நம் தமிழ் காக்க இனங்காக்க... தவறே ஆயினும் ஒதுக்கி வைத்து விட்டு இவரை ஒருமுறை ஆதரித்து ஆக வேண்டும்.,0,"To identify our Tamil to save ... mistake, but to support him once."
2597,தமிழில் பேசுடா ஆங்கர் நாயே!! இந்திகாரன் கிட்ட தமிழ்நாட்டுல இந்தி பேசி தமிழன் தாழ்த்துரியே டா முன்டம். இந்த நாயேல்லாம் பேட்டி எடுக்க வருது🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,1,Tamil in Tamil !! Tamilnadu Tamil Nadu Hindi talking to Tamilnadu Tamil All this dog is interviewed
4511,Deii enna da pathukudhu? Avan vandhu kashta pattu sambarikkuran. Avan pakku pota nee hans podaradhu illaya? Mayuru poi poazhaikara vazhiya paru.  Avan vandhu inga poazachuruva. Nee anga poi idhe madiri Hindi kathupiya?,0,DEII Enna da Pathukudhu? Avan vandhu kashta pattu sambarikkuran. Avan pakku pota nee hans podaradhu illaya? Mayuru poi poazhaikara vazhiya paru.  Avan vandhu inga poazachuruva. Nee anga poi idhe madiri hindi kathupiya?
108,"தமிழர்கள் delhi, mumbai, delhi, இது போன்ற பல city களில் இருக்கிறார்கள்.",0,"Tamils ​​are in many CITS, Delhi, Mumbai, Delhi."
6327,"2026 நாம் தமிழர் 60 00000 அல்லது 80 00000 வாக்கு பேரும் தனித்து இருந்தால் 
2023 & 2500 🐢🐢🐘🐘🌎🌎🌎🐅🐅🐅🐟🐟☀️☀️🌐🌐🌙🌙🌙",0,"2026 If we are Tamil 60 00000 or 80 00000 votes 
2023 & 2500 🐢🐢🐘🐘🌎🌎🌎🐅🐅🐅🐟🐟☀️☀️🌐🌐🌙🌙🌙"
4812,Today incident resemblance what u have said 🥴,0,Today incident resemblance what u have said 🥴
2366, @srp5285  jai bjp jai Rayalseema Thalli we will make sure sldo Kongu Naadu,1,@Srp5285 Jai BJP Jai Rayalseema Thalli We Will Make SURE SLDO KONGU NAADU
6967, @karthikeyan-xw4of   we thuluva vellalar not a subcaste of thevars,0,@karthikeyan-xw4of we Thuluva vellalar not a subcaste of thevars
5311,"நம்ம தமிழர் எதோ ஒரு வடக்கு பெரு நிறுவனத்தின்
இந்த மாநில கிளை ல தான் வேலை செய்றாங்க...இங்கே லோனக்கு தரும் லஞ்சம் அதிகம்
அதனால் அவன் அங்க லோன் வாங்கி அந்த பேர் ல தான் construction பண்ணலாம்",0,"Our Tamils ​​are a northern big company
This state branch is just working ... Here's the bribery bribe to Lon
So he can bought the loan and make the construction of the person."
6870,நகமும் சதையுமாக  கள்ளர் மறவர் அகமுடையார் வல்லம்பர் மணியக்காரர் போன்ற உட்பிரிவுகள் எல்லோரும் முக்குலத்தோர் தேவமார் தான் 🔰🔰🔰🔥🔥🔥ஆதிநாராயணன் உங்களைப் போன்ற சுயநல உட்பிரிவு பேசும் யாரும் முக்குலத்தோர் தேவர் இனம்  பிரிக்க முடியாது,0,Nail and flesh is the Mukkulathor Devamar.
4759,வந்தாரை வாழவைக்கும் ஊர் இது ஆனால் வட இந்தியர்கள் திருப்பூரில் தமிழர்களை அடித்து அட்டகாசம் செய்து உள்ளார் என்பது ஒரு குறிப்பிட்ட பதிவு........,0,This is the town where Vandarai lives but a particular record that North Indians have beaten Tamils ​​in Tirupur ........
2662,Adhu seri... Ration card tharangale...! Adhu epdi??,0,Adhu seri ... ration card tharangale ...! Adhu epdi ??
4336, @user-lv2op9br8x  கடந்து போங்க நண்பா...அவன் எல்லாம் சூடு சொரணை இல்லாதவன்..அவனுடன் பேசுவதும் உயிரற்ற பிணத்துடன் பேசுவதும் ஒன்று,1,@USER-LV2OP9br8X ​​Passing Friend
2136,பச்சைதமிழன் நாங்கள் நாம் தமிழர் 👍,0,Green Tamil We are Tamils ​​👍
3237,Black dress ayya swami devotee speaking 100% fact,0,Black dress ayya swami devotee speaking 100% fact
5789,", ஏன்டா நாயே நாதர் நாயே பேட்டி தமிழ் எடுக்கல நீ தமிழன் தானே காசுக்கண்ணி வேற எதுவும் பண்ணிறாதீங்க",1,", Naya Nadar Naye Interview Tamil"
4553,இவனுக்கு பேட்டி எடுக்க தெரியல,1,He knows to interview him
3016, @iamDRMONK  dei poi paru anga padra kastatha inga kala virichu sugama padupanunga,0,@iamDRMONK is the poo coat regrastha ina casttas ona more than the assistant alloy
3876,தந்தி இந்தி காரன் பூல விடமா ஊம்பவான் போல,1,Telegraph Hindi Karan Poola Vidama
