id,text,label,Translated
5731,டேய் பைத்தியம் அவனுக கோலி பண்டிகை கொண்டாட போரணுக..,0,டேய் பைத்தியம் அவனுக கோலி பண்டிகை கொண்டாட போரணுக..
6152, @user-yo6vk8sp1j  Based on population and social status not on number of caste,0,@USER-YO6VK8SP1J மக்கள் தொகை மற்றும் சமூக நிலையை அடிப்படையாகக் கொண்டு சாதியின் எண்ணிக்கையில் இல்லை
6180, @trktpl  சாதியும் மதமும் எனது இரு கண்கள் S V சேகர்,1,@trktpl  சாதியும் மதமும் எனது இரு கண்கள் S V சேகர்
2278,தமிழரிடம் மட்டுமே வரவு செலவு வைத்துக் கொள்ள வேண்டும்!,0,தமிழரிடம் மட்டுமே வரவு செலவு வைத்துக் கொள்ள வேண்டும்!
3650,Fuck u motherfucker u tamilian people u roadside pig pail,1,ஃபக் யு மதர்ஃபக்கர் யு தமிழ் மக்கள் யு சாலையோர பன்றி பைல்
5474,Ellam Holi pandigaikku urukku poranga athu theriyama ivanuga itha perusa pesuranga,0,Ellam Holi pandigaikku urukku poranga athu theriyama ivanuga itha perusa pesuranga
6424,"To Anchor,

Bookஅ தவிற ஒரு மயிறு ஆதாரமும் இருக்காதுங்க இந்த அடுத்த சாதி அப்பன் பெயரை கேக்குறவனுங்களுக்கு",1,"To Anchor,

Bookஅ தவிற ஒரு மயிறு ஆதாரமும் இருக்காதுங்க இந்த அடுத்த சாதி அப்பன் பெயரை கேக்குறவனுங்களுக்கு"
859,தமிழன் அனைவரும் ஹிந்தி கத்துக்கங்க இல்லனா ஓனர் திட்டுவாங்க ஓனர் வடக்கன்ஸ்🙋😔🥺🥺🤯,1,தமிழன் அனைவரும் ஹிந்தி கத்துக்கங்க இல்லனா ஓனர் திட்டுவாங்க ஓனர் வடக்கன்ஸ்🙋😔🥺🥺🤯
2554,Anchor innum konjam nalla interview eduthu irukalam,1,Anchor innum konjam nalla interview eduthu irukalam
5187,தயவுசெய்துதமிழ்ர்களைகொச்சைபடுத்தாதிர்இங்குஇருக்கும்முதலாளிகள்தமிழர்களுக்குசம்பளம்மிககுறைவாககொடுக்கிரார்கள்இதுதான்உன்மை,1,தயவுசெய்துதமிழ்ர்களைகொச்சைபடுத்தாதிர்இங்குஇருக்கும்முதலாளிகள்தமிழர்களுக்குசம்பளம்மிககுறைவாககொடுக்கிரார்கள்இதுதான்உன்மை
7671,1946-ல் லண்டன் பார்லி மெண்டில் ஒரு விவாத நிகழ்வில் இந்தியாவை இந்தியர்கள் ஆள தகுதியில்லாதவர்கள். இன்னும் 50 ஆண்டுகளுக்கு பிறகு சுதந்திரம் தரலாம் என்று பிரதமர் வின்ஸ்டன் சர்ச்சில் சொன்னது நிஜமா...? பொய்யா...?.  நமது தேசம் 21 ஆம் நூற்றாண்டில் தான் இருக்கிறதா....? யார் செய்த குற்றம்...?,0,1946-ல் லண்டன் பார்லி மெண்டில் ஒரு விவாத நிகழ்வில் இந்தியாவை இந்தியர்கள் ஆள தகுதியில்லாதவர்கள். இன்னும் 50 ஆண்டுகளுக்கு பிறகு சுதந்திரம் தரலாம் என்று பிரதமர் வின்ஸ்டன் சர்ச்சில் சொன்னது நிஜமா...? பொய்யா...?.  நமது தேசம் 21 ஆம் நூற்றாண்டில் தான் இருக்கிறதா....? யார் செய்த குற்றம்...?
6057, @sanjay3143  can u quote the law .. I'm not a casteist.. but I really want to know if their is any law which controls on who I wish to let in my house or not..,0,@சஞ்சாய் 3143 சட்டத்தை மேற்கோள் காட்ட முடியுமா .. நான் ஒரு சாதி அல்ல .. ஆனால் எனது வீட்டில் நான் யாரை அனுமதிக்க விரும்புகிறேனா இல்லையா என்பதைக் கட்டுப்படுத்தும் ஏதேனும் சட்டமா என்பதை நான் அறிய விரும்புகிறேன் ..
2627,Padida muditu vadakanuku support,1,பாடிடா முடிது வடகனுகு ஆதரவு
3101," @rajeshvel374   bharath maata ki jai neraiya peru solluvange it's a indian slogan nothing wrong in it, Muslims madiri pirpooku thanama pesaadu",0,"@rajeshvel374   bharath maata ki jai neraiya peru solluvange it's a indian slogan nothing wrong in it, Muslims madiri pirpooku thanama pesaadu"
7318,"Ippadiyea pesikittu irundhaa eppadi… adichu kattunga, yaru perusunu 😅",1,"Ippadiyea pesikittu irundhaa eppadi… adichu kattunga, yaru perusunu 😅"
1112, @myas-3995  if anyone migrates to another state its only fair that they learn and speak the language of the state and not their own language. E.g a hindian moves to china to work he has to learn Mandarin. Apply the same logic to Tamilnadu. Tamilnadu need not have to emulate other southern states. Furthermore Tamilnadu has proven to be economically more successful than most other states without Hindi. The evidence is the migration of hindians to Tamilnadu. If any language tamils have to be proficient it shud be your mother tongue English which has a global reach.,0,"@MyAS-3995 யாராவது வேறொரு நிலைக்கு குடிபெயர்ந்தால், அவர்கள் மாநிலத்தின் மொழியைக் கற்றுக் கொண்டு பேசுகிறார்கள், ஆனால் அவர்களின் சொந்த மொழி அல்ல. எ.கா. ஒரு இந்தியன் சீனாவுக்கு மாண்டரின் கற்க வேண்டும். அதே தர்க்கத்தை தமிழ்நாட்டுக்கு பயன்படுத்துங்கள். தமிழ்நாடு மற்ற தென் மாநிலங்களை பின்பற்ற வேண்டியதில்லை. மேலும் இந்தி இல்லாத பிற மாநிலங்களை விட தமிழ்நாடு பொருளாதார ரீதியாக மிகவும் வெற்றிகரமாக நிரூபிக்கப்பட்டுள்ளது. தமிழ்நாட்டுக்கு இந்தியர்கள் இடம்பெயர்வதே சான்றுகள். எந்தவொரு மொழி தமிழர்களும் திறமையானவராக இருக்க வேண்டும் என்றால், அது உங்கள் தாய்மொழி ஆங்கிலமாக இருக்கும், இது உலகளாவிய ரீதியில் உள்ளது."
3601,வடக்கு மக்கள் ஒற்றுமை வாழ்க்கள்,0,வடக்கு மக்கள் ஒற்றுமை வாழ்க்கள்
1973,rowdy gumbal ulaipali ya pathu p[oramai padudhu,1,rowdy gumbal ulaipali ya pathu p[oramai padudhu
7296,வடகலை தென்கலை ஆகமொத்தம் இரண்டுமே சங்கீஸ் எனும் எச்சக்கலை 😂,1,வடகலை தென்கலை ஆகமொத்தம் இரண்டுமே சங்கீஸ் எனும் எச்சக்கலை 😂
5735,நடுநிலைமை பேசினால் எல்லா இடங்களிலும் பேசலாம். இல்லாவிட்டால் வேண்டாம். சும்மா எல்லாவற்றையும் அரசியல் என்று சொல்லி ஒதுக்குவது அறிவீனம்.,0,நடுநிலைமை பேசினால் எல்லா இடங்களிலும் பேசலாம். இல்லாவிட்டால் வேண்டாம். சும்மா எல்லாவற்றையும் அரசியல் என்று சொல்லி ஒதுக்குவது அறிவீனம்.
5507,இது எல்லாம் ஒரு காவி வெரி பிடித்த காமவெறியன் ஆர்எஸ்எஸ் பிஜேபி போன்ற வந்தேறி தீவிரவாதிகளின் அமைப்புகளின் கூடறமாக மாற்ற வேண்டும் என்ற எண்ணத்தில் தான் இந்த காம வெறி பிடித்த சங்கி வெறியன் கலவரத்தை தூண்டி விட்டு தமிழ் நாட்டிடையும் தமிழக மக்களையும் அலிக்க நினைக்கின்றான் இந்த காவி வெரி பிடித்த காமவெறியன்,1,இது எல்லாம் ஒரு காவி வெரி பிடித்த காமவெறியன் ஆர்எஸ்எஸ் பிஜேபி போன்ற வந்தேறி தீவிரவாதிகளின் அமைப்புகளின் கூடறமாக மாற்ற வேண்டும் என்ற எண்ணத்தில் தான் இந்த காம வெறி பிடித்த சங்கி வெறியன் கலவரத்தை தூண்டி விட்டு தமிழ் நாட்டிடையும் தமிழக மக்களையும் அலிக்க நினைக்கின்றான் இந்த காவி வெரி பிடித்த காமவெறியன்
6109,அரசாங்கத்துக்கே அதிகாரம் கிடையாதா😇கோவில் உள்ள போலிஸ் உட்கார்ந்து இருக்காங்களே.,0,அரசாங்கத்துக்கே அதிகாரம் கிடையாதா😇கோவில் உள்ள போலிஸ் உட்கார்ந்து இருக்காங்களே.
467,Anna ne bangala irunthu vanthuruka tamilnaduku appo ne tha tamil pesanun  nanga bangala pesanumnu avasiyam illa,0,Anna ne bangala irunthu vanthuruka tamilnaduku appo ne tha tamil pesanun  nanga bangala pesanumnu avasiyam illa
530,Tamilan ruling aa? Hehe... maybe in alternate universe...,0,தமிழ் ஆட்சி AA? ஹே ... மாற்று பிரபஞ்சத்தில் ...
3875,Tirupur la work illa nu avanga avanga ooruku porangaaa Brooooooo,0,Tirupur la work illa nu avanga avanga ooruku porangaaa Brooooooo
6238,"Melpathy kiramathu manavargal adigati school first edupanga, antha school 10 villages people patigranga. Nantraga patigum manavargal irunthum arasu avargalugu velai kodupathillai, lancham or SC avargalugu than velai kedaiguth.",1,"Melpathy kiramathu manavargal adigati school first edupanga, antha school 10 villages people patigranga. Nantraga patigum manavargal irunthum arasu avargalugu velai kodupathillai, lancham or SC avargalugu than velai kedaiguth."
5466,"Dei ungala than da mudhal la jail la podanum, train la ticket edukkama varathukae ungaluku jenma thandanai kudukkanum da….",1,"Dei ungala than da mudhal la jail la podanum, train la ticket edukkama varathukae ungaluku jenma thandanai kudukkanum da…."
4950, @mragul325   seeman pondati item tha da poi naakku,1,@mragul325   seeman pondati item tha da poi naakku
6711,கங்காகுலத்து  பூவைசியர் மரபில் வந்த துளுவ வேளாளர்,0,கங்காகுலத்து  பூவைசியர் மரபில் வந்த துளுவ வேளாளர்
402,There can also be Bangladeshis & Rohingyas ( under the guise of people from West Bengal) in that area. This way they will slowly occupy the entire area.,0,அந்த பகுதியில் பங்களாதேஷ் & ரோஹிங்கியாக்கள் (மேற்கு வங்காளத்தைச் சேர்ந்தவர்கள் என்ற போர்வையில்) இருக்கலாம். இந்த வழியில் அவர்கள் மெதுவாக முழு பகுதியையும் ஆக்கிரமிப்பார்கள்.
2305," @mohamedkassali8205  அப்ப அவுனுகலோடவே பாகிஸ்தான் போயிருக்க வேண்டியது தானே...
போயிருந்தா கோவையில் எங்கள் அப்பாவி தமிழ் மக்கள் உங்க அயோக்கியத்தனமான வெடிகுண்டு வெடிப்பில்
பலியாகி இருக்க மாட்டாங்களே..
உடனே பாகிஸ்தான் போங்கடா...",0,"@mohamedkassali8205  அப்ப அவுனுகலோடவே பாகிஸ்தான் போயிருக்க வேண்டியது தானே...
போயிருந்தா கோவையில் எங்கள் அப்பாவி தமிழ் மக்கள் உங்க அயோக்கியத்தனமான வெடிகுண்டு வெடிப்பில்
பலியாகி இருக்க மாட்டாங்களே..
உடனே பாகிஸ்தான் போங்கடா..."
1220," @vinodp3009  That is true, but we are not fully developed yet. There are still many Tamils that do not have the necessary qualifications to work in the secondary or tertiary sectors. This is the only type of work those people can do. Then they can use that money to educate their children and so that they can get high paying jobs. If we give these jobs to the Vadakans, then how are those Tamils able to improve their future as well as their childrens' future? We must priortise all Tamils first before anyone else.",0,"@vinodp3009 அது உண்மைதான், ஆனால் நாங்கள் இன்னும் முழுமையாக உருவாக்கப்படவில்லை. இரண்டாம் நிலை அல்லது மூன்றாம் நிலை துறைகளில் பணியாற்ற தேவையான தகுதிகள் இல்லாத பல தமிழர்கள் இன்னும் உள்ளனர். அந்த மக்கள் செய்யக்கூடிய ஒரே வகை வேலை இதுதான். பின்னர் அவர்கள் தங்கள் குழந்தைகளுக்கு கல்வி கற்பதற்கு அந்த பணத்தைப் பயன்படுத்தலாம், இதனால் அவர்கள் அதிக ஊதியம் பெறும் வேலைகளைப் பெற முடியும். இந்த வேலைகளை நாம் வடகான்களுக்கு வழங்கினால், அந்த தமிழர்கள் தங்கள் எதிர்காலத்தையும் அவர்களின் குழந்தைகளின் எதிர்காலத்தையும் எவ்வாறு மேம்படுத்த முடியும்? வேறு யாருக்கும் முன்பாக நாம் முதலில் அனைத்து தமிழர்களையும் முன்னெடுக்க வேண்டும்."
497,Enna da panni Vaichurukinga. Ethu pola more videos podunga bro appa than namba alungalugu therium,0,Enna da panni Vaichurukinga. Ethu pola more videos podunga bro appa than namba alungalugu therium
3987,Etha paartha Manam romba valikuthu,0,Etha paartha Manam romba valikuthu
831,இல்லை. ரொம்ப கொடுமையாக இருக்கு.,0,இல்லை. ரொம்ப கொடுமையாக இருக்கு.
6475,கூத்தாடிப் பள்ளன் என்று இருக்கிறது அதற்கு என்ன அர்த்தம்,0,கூத்தாடிப் பள்ளன் என்று இருக்கிறது அதற்கு என்ன அர்த்தம்
4361, @srp5285  அப்போ வெளிநாட்டு பெட்ரோல வாங்கி குடிக்காத நடந்தே போ எங்கயும்,1,@srp5285  அப்போ வெளிநாட்டு பெட்ரோல வாங்கி குடிக்காத நடந்தே போ எங்கயும்
1902,Dei ningan ippadi pannigana vera state la pozhikan pona tamizhargal dhanda perachana..😠,0,Dei ningan ippadi pannigana vera state la pozhikan pona tamizhargal dhanda perachana..😠
7741,"Vadakalai Varadhu kuttis why this kolaveri...
Thenkalai thaan nallavargal tamil marabinar urimai avargaluke...",0,"Vadakalai Varadhu kuttis why this kolaveri...
Thenkalai thaan nallavargal tamil marabinar urimai avargaluke..."
7397,", இப்பவாச்சும் சமஸ்கிருதத்தில் பேசுங்கள்",0,", இப்பவாச்சும் சமஸ்கிருதத்தில் பேசுங்கள்"
1566,Already this video posted two years back now why,0,ஏற்கனவே இந்த வீடியோ இரண்டு ஆண்டுகளுக்கு முன்பு ஏன் ஏன் வெளியிட்டது
3832,Tamil Nadu la anga ullavangaluku mothalla munnurumai pathugaapu kodukanga apram vera ooru kaaravangala paakalaam,0,Tamil Nadu la anga ullavangaluku mothalla munnurumai pathugaapu kodukanga apram vera ooru kaaravangala paakalaam
4200,தமிழன் ஒருத்தனகூட வடநாட்டுக்காரன் ஒரு கடை வச்சி பொழப்பு நடத்த விடமாட்டான்... இங்கே அவனுங்களுக்கு எவ்வளவு சொத்து தெரியுமா? ஏய் மானங்கெட்ட தமிழனுங்களா எல்லாம் நீ அவனுங்களுக்கு வித்து தொலைச்சதுடா முட்டாப்பயலுங்களே திருந்துங்கடா,1,தமிழன் ஒருத்தனகூட வடநாட்டுக்காரன் ஒரு கடை வச்சி பொழப்பு நடத்த விடமாட்டான்... இங்கே அவனுங்களுக்கு எவ்வளவு சொத்து தெரியுமா? ஏய் மானங்கெட்ட தமிழனுங்களா எல்லாம் நீ அவனுங்களுக்கு வித்து தொலைச்சதுடா முட்டாப்பயலுங்களே திருந்துங்கடா
1421,ஒண்ட வந்த பிடாரி ஊர்ப்பிடாரிய விரட்டிச்சாம்,0,ஒண்ட வந்த பிடாரி ஊர்ப்பிடாரிய விரட்டிச்சாம்
4070,பெரும்பாண்மை கூட்டம் சிறுபான்மை யை தாக்குகிறது,0,பெரும்பாண்மை கூட்டம் சிறுபான்மை யை தாக்குகிறது
2137,தமிழகத்தில் பிழைக்க வந்த  மார்வாடி  இந்திகாரன் ஆதிக்கம்  வளர விடாமல் இப்போது  நாம் விழித்துக் கொண்டால் தான் தமிழகத்தில்  தமிழர்கள்  நிம்மதியாக  வாழமுடியும்,0,தமிழகத்தில் பிழைக்க வந்த  மார்வாடி  இந்திகாரன் ஆதிக்கம்  வளர விடாமல் இப்போது  நாம் விழித்துக் கொண்டால் தான் தமிழகத்தில்  தமிழர்கள்  நிம்மதியாக  வாழமுடியும்
952,He knows all those north indian friends before...he is from same neighborhood...and so he is so casual like that,0,அந்த வட இந்திய நண்பர்கள் அனைவரையும் அவருக்கு முன்பே தெரியும் ... அவர் ஒரே சுற்றுப்புறத்தைச் சேர்ந்தவர் ... எனவே அவர் அப்படி மிகவும் சாதாரணமானவர்
3569,Now for holy festival (very important festival in North India) every North Indian will move to home for holy celebration.,1,இப்போது புனித திருவிழாவிற்காக (வட இந்தியாவில் மிக முக்கியமான திருவிழா) ஒவ்வொரு இந்த இந்தியரும் புனித கொண்டாட்டத்திற்காக வீட்டிற்குச் செல்வார்கள்.
4976, @yogeshwaran2530    your 🧠 full of racism bro,0,@yogeshwaran2530 உங்கள் 🧠 இனவெறி நிறைந்த சகோ
4992,Its called survival of the fittest. Yaar thiramasaaliya irukkangalo avanga velai pannuvanga. Avalavuthaan.,0,Its called survival of the fittest. Yaar thiramasaaliya irukkangalo avanga velai pannuvanga. Avalavuthaan.
6664,La mukulathour nu sollu la nei rompa pasurala la,1,லா முகுலாதூர் நியூ சோல்லு லேடி ரோம்பா பாசுலா
1137,Bro chennai la 50% fulla other state big shots yellam avanga dhan namba yeppo sethu ulla vittamo appova yellam vadhuthanga,1,Bro chennai la 50% fulla other state big shots yellam avanga dhan namba yeppo sethu ulla vittamo appova yellam vadhuthanga
5071,Nee lam yen inga iruka..poi uttar pradesh la iru po,1,Nee lam yen inga iruka..poi uttar pradesh la iru po
4397, @rajaa9979  வணிகர் சங்கங்களின் தலைமை தமிழரிடத்தில் இல்லை!,0,@rajaa9979  வணிகர் சங்கங்களின் தலைமை தமிழரிடத்தில் இல்லை!
5216,இங்கு வேலைக்கு ஆட்கள் எங்கடா இருக்காங்க...? தொழிற்சாலைகள்.. கட்டிட வேலைகள்... பனியன் கம்பெனிகள்...போர்வெல்..ஸ்பின்னிங் மில்ஸ் ...ஸ்டீல் ரோலிங் மில்ஸ்..சிமெண்ட் பேக்டரிகள் இவை அனைத்திலும் வேலை செய்ய தமிழகத்தில் 10% தொழிலாளர்கள் தான் உள்ளனர்... இந்த நிலையில் வட இந்திய தொழிலாளர்கள் கட்டாயமாக தேவை... ஆனால் அவர்களை கண்ட்ரோல் செய்யவும் ஒழுங்கு படுத்தவும் தமிழக அரசு புதிய சட்ட வரைவுகளை இயற்ற வேண்டும்,0,இங்கு வேலைக்கு ஆட்கள் எங்கடா இருக்காங்க...? தொழிற்சாலைகள்.. கட்டிட வேலைகள்... பனியன் கம்பெனிகள்...போர்வெல்..ஸ்பின்னிங் மில்ஸ் ...ஸ்டீல் ரோலிங் மில்ஸ்..சிமெண்ட் பேக்டரிகள் இவை அனைத்திலும் வேலை செய்ய தமிழகத்தில் 10% தொழிலாளர்கள் தான் உள்ளனர்... இந்த நிலையில் வட இந்திய தொழிலாளர்கள் கட்டாயமாக தேவை... ஆனால் அவர்களை கண்ட்ரோல் செய்யவும் ஒழுங்கு படுத்தவும் தமிழக அரசு புதிய சட்ட வரைவுகளை இயற்ற வேண்டும்
6901,"ஏன் sir,, நானும் அகமுடையார் தான்,, தேவர் photo ல என்ன பிரச்சினை,, பெருந்தன்மை முக்கியம்.....  Subash chandra bose கூட நம்ம ஆளு இல்ல... Photo வைக்கலாமே...அளவுக்கு அதிகமாக உட்பிரிவு பார்த்தால், அகமுடையர்களுக்கு உள்ளேயே நிறைய உட்பிரிவு உண்டு....மறவர், கள்ளருடன் நிறைய திருமண உறவுகள் ஏற்பட்டு தலைமுறைகள் கடந்துவிட்டது... Sir,, சின்ன மருதுவின் மருமகன் மறவர்....",0,"ஏன் sir,, நானும் அகமுடையார் தான்,, தேவர் photo ல என்ன பிரச்சினை,, பெருந்தன்மை முக்கியம்.....  Subash chandra bose கூட நம்ம ஆளு இல்ல... Photo வைக்கலாமே...அளவுக்கு அதிகமாக உட்பிரிவு பார்த்தால், அகமுடையர்களுக்கு உள்ளேயே நிறைய உட்பிரிவு உண்டு....மறவர், கள்ளருடன் நிறைய திருமண உறவுகள் ஏற்பட்டு தலைமுறைகள் கடந்துவிட்டது... Sir,, சின்ன மருதுவின் மருமகன் மறவர்...."
3483, @sumathimathi5605  அவர்கள் மிக அமைதியாக தனது உயரிய பணியை செய்து கொண்டு இருக்கிறார்கள் அவர்கள் என்றும் வாங்கும் சம்பளம் மிக குறைவு,0,@sumathimathi5605  அவர்கள் மிக அமைதியாக தனது உயரிய பணியை செய்து கொண்டு இருக்கிறார்கள் அவர்கள் என்றும் வாங்கும் சம்பளம் மிக குறைவு
2222,Inga irukara software company almost American and Europe base thaan. Athu North oda company iruntha Ava en chennai la kondu vanthu company veikanum. Company North Indians odatha ella veli natu karan odathu. Government software company irka expo nu veikum. Athula North people avunga chance use panitanga nama kela vela seirom.,1,Inga irukara software company almost American and Europe base thaan. Athu North oda company iruntha Ava en chennai la kondu vanthu company veikanum. Company North Indians odatha ella veli natu karan odathu. Government software company irka expo nu veikum. Athula North people avunga chance use panitanga nama kela vela seirom.
2215,Oru appanukku aathalukku pirantha thaaayoligal enkitta pesungeda. Naan Kerala kaaran oru tamalachikkum Kerala kaaranukkum puranthavan. Nee ellam adimai en ooru Kerala naan malyalee. Seeman than sheri. Antha ivalo kathu kathureengale inuma puriyala. Punda mavane. Enga oirile pira maaniyangale chendrthVane aale vidaathu . Athu thelunganukkum sheri kannadakkanum sheri  . Avar cholluthu sheri. Ungale pasrtha kopam thaan varugirathu . Ene ooru Kerala dhesham. Unga ooru tamil naadu. Tamlan aalatum. M. G. R Kerala. Jayalatha karnaataka. Staalin aandhra. Vekkame illeda ungaluku.,0,Oru appanukku aathalukku pirantha thaaayoligal enkitta pesungeda. Naan Kerala kaaran oru tamalachikkum Kerala kaaranukkum puranthavan. Nee ellam adimai en ooru Kerala naan malyalee. Seeman than sheri. Antha ivalo kathu kathureengale inuma puriyala. Punda mavane. Enga oirile pira maaniyangale chendrthVane aale vidaathu . Athu thelunganukkum sheri kannadakkanum sheri  . Avar cholluthu sheri. Ungale pasrtha kopam thaan varugirathu . Ene ooru Kerala dhesham. Unga ooru tamil naadu. Tamlan aalatum. M. G. R Kerala. Jayalatha karnaataka. Staalin aandhra. Vekkame illeda ungaluku.
3381,Please get lost North indians,1,தயவுசெய்து வட இந்தியர்களை இழந்துவிட்டார்
2242,தமிழாராய் ஒன்றிணைவோம் தமிழ்நாட்டை காப்பாற்றுவோம்...,1,தமிழாராய் ஒன்றிணைவோம் தமிழ்நாட்டை காப்பாற்றுவோம்...
2909, @true8446  stupid jayallitha mam is kannadiga.we let her rule tamil.voted her.but what you did rascals?how about tamil nadu superstar kannadiga rajini?understand speak.,0,@true8446 முட்டாள் ஜெயலிதா மாம் கன்னடிகா.
505,பிச்சைக்கார வடக்கன் சென்னை போறான்... பணக்கார வடக்கன் பெங்களூரு போறான்........,0,பிச்சைக்கார வடக்கன் சென்னை போறான்... பணக்கார வடக்கன் பெங்களூரு போறான்........
5856,அவங்க ஹோலி பண்டிகைக்கு வீட்டுக்கு போரங்க...,0,அவங்க ஹோலி பண்டிகைக்கு வீட்டுக்கு போரங்க...
2634,"Hindi aalunga tamilnadu la work pandradhu problem illa, namma ellam Singapore, Malaysia, Dubai nu porom. Hindi aalungaluku tamilnadu foreign maathiri. But avangaluku voting authority lam koduka koodadhu, foreign country nammala epdi treat pannudho same namma government pannanum. Vandhu work paaru poikitae iru avvlodhan. Namma tamilnadu la evvlo industry iruku namma lam foreign poiduram aprum inga labours epdi kidaipanga🙄",0,"Hindi aalunga tamilnadu la work pandradhu problem illa, namma ellam Singapore, Malaysia, Dubai nu porom. Hindi aalungaluku tamilnadu foreign maathiri. But avangaluku voting authority lam koduka koodadhu, foreign country nammala epdi treat pannudho same namma government pannanum. Vandhu work paaru poikitae iru avvlodhan. Namma tamilnadu la evvlo industry iruku namma lam foreign poiduram aprum inga labours epdi kidaipanga🙄"
6830, @sivamanikandan1450  enna bro,0,@sivamanikandan1450  enna bro
2093," @s.s.k6472  தமிழ்நாட்டில் மட்டும்தான் வந்தவுடன் ரேசன் கார்டு, ஓட்டுரிமை, கேரளாவில் பதினைந்து வருடம் இருந்த பிறகே ரேசன்கார்டு பெரும் உரிமை...",0,"@s.s.k6472  தமிழ்நாட்டில் மட்டும்தான் வந்தவுடன் ரேசன் கார்டு, ஓட்டுரிமை, கேரளாவில் பதினைந்து வருடம் இருந்த பிறகே ரேசன்கார்டு பெரும் உரிமை..."
4275, @chiranjeevim5604  தெலுங்கு நாயே இங்க யாரும் வர கூடாதுன்னு சொல்லவே இல்ல வரியா சூவை மூடிட்டு வேலைய paathutu போகனும் திமிரு புடிச்சி பேசுறது தமிழனுக்கு நாடு இருக்க மாநிலம் இருக்க nu கேட்கிறது லாம் தான்ன்வரு nu sutti kaatturom,0,@chiranjeevim5604  தெலுங்கு நாயே இங்க யாரும் வர கூடாதுன்னு சொல்லவே இல்ல வரியா சூவை மூடிட்டு வேலைய paathutu போகனும் திமிரு புடிச்சி பேசுறது தமிழனுக்கு நாடு இருக்க மாநிலம் இருக்க nu கேட்கிறது லாம் தான்ன்வரு nu sutti kaatturom
7382,"yow bale aalu ya nee,, enna naeka kelapi vittu vedika paakura 😂😂😂",0,"yow bale aalu ya nee,, enna naeka kelapi vittu vedika paakura 😂😂😂"
7711,Ceremonial is business! The two groups use that to exploit others and make money!,1,சடங்கு என்பது வணிகம்! இரு குழுக்களும் மற்றவர்களைப் பயன்படுத்திக் கொள்ளவும் பணம் சம்பாதிக்கவும் அதைப் பயன்படுத்துகின்றன!
2466, @vikramsk5920  vishyatha sonnale sanghi ah da velaya paru poi . Vandhutan,0,@vikramsk5920  vishyatha sonnale sanghi ah da velaya paru poi . Vandhutan
666,Yow army recruitment na enna ne தெரியாம பேசாதபா,0,Yow army recruitment na enna ne தெரியாம பேசாதபா
5615,"ஒரு கம்பெனியில் 
90% தமிழ்நாடு ஆட்கள், 10% வெளிமாநில ஆட்கள் வேலை செய்ய உத்தரவிட வேண்டும்.",0,"ஒரு கம்பெனியில் 
90% தமிழ்நாடு ஆட்கள், 10% வெளிமாநில ஆட்கள் வேலை செய்ய உத்தரவிட வேண்டும்."
3024,Correct correct they  portrait them good... Thamizh gethithan athogethi,0,சரியானது சரியானது அவர்கள் நல்லவர்களை உருவாக்குங்கள் ... தமிஷ் கெதிதன் அதொஜெதி
3111, @venkat-saivapillai178  Enna roots??pillainu podura illa athu enna?unga occupationa? Race'a? Enna elavu ithu saiva pillai.?sangam literaturela iruka?yethu.,0,@venkat-saivapillai178  Enna roots??pillainu podura illa athu enna?unga occupationa? Race'a? Enna elavu ithu saiva pillai.?sangam literaturela iruka?yethu.
2751,டேய்.... இந்த மாறி வீடியோ போட்டு Fake Promotion பண்ணாதீங்க டா,1,டேய்.... இந்த மாறி வீடியோ போட்டு Fake Promotion பண்ணாதீங்க டா
2268,இரண்டு அரை விட்டு இருந்தா நல்லா இருக்கும்,0,இரண்டு அரை விட்டு இருந்தா நல்லா இருக்கும்
5064,Appa ne poi Avan orula eruda,0,அப்பா நே போய் அவான் ஓருலா எருடா
6281,எதுத்து அடிக்காம எதுவும் சாதிக்க முடியாது,1,எதுத்து அடிக்காம எதுவும் சாதிக்க முடியாது
2052,"இப்ப தமிழனுக்கு தெரிகிறது தான் எவ்வளவு  உயர்ந்த பெருமைமிகு இனம் என்று ,இது வீரமிக்க மறவர் கூட்டம்டா அதுதான் தமிழன்டா",0,"இப்ப தமிழனுக்கு தெரிகிறது தான் எவ்வளவு  உயர்ந்த பெருமைமிகு இனம் என்று ,இது வீரமிக்க மறவர் கூட்டம்டா அதுதான் தமிழன்டா"
1007,Kudisaiyo kuppamedo idhu namma ooru pa naama idha paadhugaakanum naama dhan idhukaaga sanda podanum...!!! 💯🔥,0,Kudisaiyo kuppamedo idhu namma ooru pa naama idha paadhugaakanum naama dhan idhukaaga sanda podanum...!!! 💯🔥
